DATETIME,MAC,RSSI
"2018-03-16 17:11:45.468","FD:99:D9:69:5D:BC",-58
"2018-03-16 17:11:45.470","98:9E:63:42:70:FD",-102
"2018-03-16 17:11:45.471","E8:FA:0D:3C:01:82",-57
"2018-03-16 17:11:45.488","E8:FA:0D:3C:01:82",-57
"2018-03-16 17:11:45.490","1D:35:DA:3F:51:F6",-58
"2018-03-16 17:11:45.497","EC:8F:47:27:6C:DE",-58
"2018-03-16 17:11:45.499","EC:8F:47:27:6C:DE",-58
"2018-03-16 17:11:45.501","C8:2F:80:DA:26:94",-57
"2018-03-16 17:11:45.503","C8:2F:80:DA:26:94",-57
"2018-03-16 17:11:45.512","DC:94:C8:A9:D0:B6",-58
"2018-03-16 17:11:45.531","DC:94:C8:A9:D0:B6",-58
"2018-03-16 17:11:45.771","61:0A:EC:E1:29:E0",-101
"2018-03-16 17:11:45.771","CB:3C:59:5F:87:FB",-53
"2018-03-16 17:11:45.772","CB:3C:59:5F:87:FB",-53
"2018-03-16 17:11:45.772","F8:77:B8:B9:2D:74",-99
"2018-03-16 17:11:45.792","E5:3B:3A:53:DF:6C",-53
"2018-03-16 17:11:45.801","E5:3B:3A:53:DF:6C",-53
"2018-03-16 17:11:45.803","1D:35:DA:3F:51:F6",-68
"2018-03-16 17:11:45.818","4F:90:35:1D:E2:40",-97
"2018-03-16 17:11:45.830","4F:90:35:1D:E2:40",-96
"2018-03-16 17:11:46.034","61:0A:EC:E1:29:E0",-101
"2018-03-16 17:11:46.057","F1:4E:55:EA:ED:A4",-55
"2018-03-16 17:11:46.064","F1:4E:55:EA:ED:A4",-55
"2018-03-16 17:11:46.064","D9:86:6F:AF:E8:90",-55
"2018-03-16 17:11:46.066","D9:86:6F:AF:E8:90",-55
"2018-03-16 17:11:46.068","C1:96:24:5B:EB:97",-52
"2018-03-16 17:11:46.075","C1:96:24:5B:EB:97",-52
"2018-03-16 17:11:46.077","4C:7F:F4:3A:E6:B1",-103
"2018-03-16 17:11:46.081","FD:99:D9:69:5D:BC",-58
"2018-03-16 17:11:46.083","FD:99:D9:69:5D:BC",-58
"2018-03-16 17:11:46.085","E9:0D:4A:6D:31:59",-53
"2018-03-16 17:11:46.086","E9:0D:4A:6D:31:59",-53
"2018-03-16 17:11:46.094","4F:90:35:1D:E2:40",-101
"2018-03-16 17:11:46.108","1D:35:DA:3F:51:F6",-62
"2018-03-16 17:11:46.113","C8:2F:80:DA:26:94",-53
"2018-03-16 17:11:46.121","C8:2F:80:DA:26:94",-53
"2018-03-16 17:11:46.123","EC:8F:47:27:6C:DE",-58
"2018-03-16 17:11:46.125","EC:8F:47:27:6C:DE",-58
"2018-03-16 17:11:46.344","DC:94:C8:A9:D0:B6",-59
"2018-03-16 17:11:46.346","DC:94:C8:A9:D0:B6",-58
"2018-03-16 17:11:46.348","61:0A:EC:E1:29:E0",-101
"2018-03-16 17:11:46.381","CB:3C:59:5F:87:FB",-55
"2018-03-16 17:11:46.401","CB:3C:59:5F:87:FB",-55
"2018-03-16 17:11:46.406","E5:3B:3A:53:DF:6C",-55
"2018-03-16 17:11:46.407","E5:3B:3A:53:DF:6C",-55
"2018-03-16 17:11:46.421","1D:35:DA:3F:51:F6",-56
"2018-03-16 17:11:46.639","1D:35:DA:3F:51:F6",-69
"2018-03-16 17:11:46.639","C2:57:36:E6:71:6E",-58
"2018-03-16 17:11:46.672","C2:57:36:E6:71:6E",-58
"2018-03-16 17:11:46.674","F1:4E:55:EA:ED:A4",-55
"2018-03-16 17:11:46.678","F1:4E:55:EA:ED:A4",-55
"2018-03-16 17:11:46.692","F8:77:B8:B9:2D:74",-98
"2018-03-16 17:11:46.727","EC:8F:47:27:6C:DE",-55
"2018-03-16 17:11:46.730","EC:8F:47:27:6C:DE",-55
"2018-03-16 17:11:46.949","61:0A:EC:E1:29:E0",-103
"2018-03-16 17:11:46.953","1D:35:DA:3F:51:F6",-62
"2018-03-16 17:11:46.961","DC:94:C8:A9:D0:B6",-53
"2018-03-16 17:11:46.967","DC:94:C8:A9:D0:B6",-53
"2018-03-16 17:11:46.971","D9:86:6F:AF:E8:90",-55
"2018-03-16 17:11:46.973","D9:86:6F:AF:E8:90",-55
"2018-03-16 17:11:46.975","61:0A:EC:E1:29:E0",-103
"2018-03-16 17:11:46.990","E8:FA:0D:3C:01:82",-57
"2018-03-16 17:11:47.005","E8:FA:0D:3C:01:82",-57
"2018-03-16 17:11:47.008","CB:3C:59:5F:87:FB",-51
"2018-03-16 17:11:47.010","CB:3C:59:5F:87:FB",-51
"2018-03-16 17:11:47.019","E5:3B:3A:53:DF:6C",-53
"2018-03-16 17:11:47.031","E5:3B:3A:53:DF:6C",-53
"2018-03-16 17:11:47.252","C2:57:36:E6:71:6E",-62
"2018-03-16 17:11:47.258","C2:57:36:E6:71:6E",-62
"2018-03-16 17:11:47.262","61:0A:EC:E1:29:E0",-95
"2018-03-16 17:11:47.265","1D:35:DA:3F:51:F6",-60
"2018-03-16 17:11:47.291","C1:96:24:5B:EB:97",-54
"2018-03-16 17:11:47.300","C1:96:24:5B:EB:97",-54
"2018-03-16 17:11:47.302","FD:99:D9:69:5D:BC",-55
"2018-03-16 17:11:47.304","FD:99:D9:69:5D:BC",-55
"2018-03-16 17:11:47.306","E9:0D:4A:6D:31:59",-54
"2018-03-16 17:11:47.314","E9:0D:4A:6D:31:59",-54
"2018-03-16 17:11:47.319","F8:77:B8:B9:2D:74",-97
"2018-03-16 17:11:47.321","7F:4B:65:4E:9A:05",-103
"2018-03-16 17:11:47.344","C8:2F:80:DA:26:94",-54
"2018-03-16 17:11:47.349","C8:2F:80:DA:26:94",-54
"2018-03-16 17:11:47.351","EC:8F:47:27:6C:DE",-55
"2018-03-16 17:11:47.354","EC:8F:47:27:6C:DE",-55
"2018-03-16 17:11:47.365","1D:35:DA:3F:51:F6",-68
"2018-03-16 17:11:47.372","DC:94:C8:A9:D0:B6",-57
"2018-03-16 17:11:47.386","DC:94:C8:A9:D0:B6",-57
"2018-03-16 17:11:47.388","D9:86:6F:AF:E8:90",-57
"2018-03-16 17:11:47.389","D9:86:6F:AF:E8:90",-57
"2018-03-16 17:11:47.598","D9:86:6F:AF:E8:90",-55
"2018-03-16 17:11:47.599","D9:86:6F:AF:E8:90",-55
"2018-03-16 17:11:47.599","E8:FA:0D:3C:01:82",-57
"2018-03-16 17:11:47.600","E8:FA:0D:3C:01:82",-57
"2018-03-16 17:11:47.605","61:0A:EC:E1:29:E0",-101
"2018-03-16 17:11:47.613","CB:3C:59:5F:87:FB",-51
"2018-03-16 17:11:47.634","CB:3C:59:5F:87:FB",-51
"2018-03-16 17:11:47.638","E5:3B:3A:53:DF:6C",-53
"2018-03-16 17:11:47.641","E5:3B:3A:53:DF:6C",-53
"2018-03-16 17:11:47.643","DC:94:C8:A9:D0:B6",-53
"2018-03-16 17:11:47.647","DC:94:C8:A9:D0:B6",-53
"2018-03-16 17:11:47.651","3C:15:C2:C7:F7:27",-100
"2018-03-16 17:11:47.651","75:33:23:D6:E1:5E",-102
"2018-03-16 17:11:47.655","98:9E:63:42:70:FD",-101
"2018-03-16 17:11:47.669","61:B8:47:F5:59:8C",-101
"2018-03-16 17:11:47.672","61:B8:47:F5:59:8C",-102
"2018-03-16 17:11:47.673","C2:57:36:E6:71:6E",-57
"2018-03-16 17:11:47.677","C2:57:36:E6:71:6E",-56
"2018-03-16 17:11:47.679","61:0A:EC:E1:29:E0",-99
"2018-03-16 17:11:47.682","1D:35:DA:3F:51:F6",-63
"2018-03-16 17:11:47.915","C1:96:24:5B:EB:97",-55
"2018-03-16 17:11:47.916","C1:96:24:5B:EB:97",-55
"2018-03-16 17:11:47.917","FD:99:D9:69:5D:BC",-57
"2018-03-16 17:11:47.918","FD:99:D9:69:5D:BC",-57
"2018-03-16 17:11:47.918","E9:0D:4A:6D:31:59",-57
