DATETIME,MAC,RSSI
"2018-03-16 17:05:50.982","F1:4E:55:EA:ED:A4",-70
"2018-03-16 17:05:50.986","61:B8:47:F5:59:8C",-101
"2018-03-16 17:05:50.992","D9:86:6F:AF:E8:90",-73
"2018-03-16 17:05:51.004","D9:86:6F:AF:E8:90",-73
"2018-03-16 17:05:51.006","FD:99:D9:69:5D:BC",-72
"2018-03-16 17:05:51.010","FD:99:D9:69:5D:BC",-72
"2018-03-16 17:05:51.012","98:9E:63:42:70:FD",-101
"2018-03-16 17:05:51.021","C8:2F:80:DA:26:94",-68
"2018-03-16 17:05:51.033","C8:2F:80:DA:26:94",-68
"2018-03-16 17:05:51.034","EC:8F:47:27:6C:DE",-71
"2018-03-16 17:05:51.037","EC:8F:47:27:6C:DE",-71
"2018-03-16 17:05:51.039","E8:FA:0D:3C:01:82",-63
"2018-03-16 17:05:51.041","E8:FA:0D:3C:01:82",-63
"2018-03-16 17:05:51.244","98:9E:63:42:70:FD",-103
"2018-03-16 17:05:51.258","DC:94:C8:A9:D0:B6",-62
"2018-03-16 17:05:51.273","DC:94:C8:A9:D0:B6",-62
"2018-03-16 17:05:51.276","98:9E:63:42:70:FD",-101
"2018-03-16 17:05:51.279","98:9E:63:42:70:FD",-103
"2018-03-16 17:05:51.283","1D:35:DA:3F:51:F6",-58
"2018-03-16 17:05:51.285","C2:57:36:E6:71:6E",-70
"2018-03-16 17:05:51.287","C2:57:36:E6:71:6E",-70
"2018-03-16 17:05:51.289","61:B8:47:F5:59:8C",-102
"2018-03-16 17:05:51.291","61:B8:47:F5:59:8C",-102
"2018-03-16 17:05:51.297","CB:3C:59:5F:87:FB",-65
"2018-03-16 17:05:51.308","CB:3C:59:5F:87:FB",-64
"2018-03-16 17:05:51.311","61:B8:47:F5:59:8C",-102
"2018-03-16 17:05:51.317","E5:3B:3A:53:DF:6C",-65
"2018-03-16 17:05:51.318","E5:3B:3A:53:DF:6C",-65
"2018-03-16 17:05:51.321","F8:77:B8:B9:2D:74",-103
"2018-03-16 17:05:51.327","78:4F:43:78:44:5D",-103
