DATETIME,MAC,RSSI
"2018-03-07 16:49:51.464","C1:96:24:5B:EB:97",-58
"2018-03-07 16:49:51.466","C1:96:24:5B:EB:97",-58
"2018-03-07 16:49:51.472","61:BD:B8:45:93:20",-102
"2018-03-07 16:49:51.474","D9:86:6F:AF:E8:90",-67
"2018-03-07 16:49:51.502","D9:86:6F:AF:E8:90",-67
"2018-03-07 16:49:51.503","E9:0D:4A:6D:31:59",-63
"2018-03-07 16:49:51.504","E9:0D:4A:6D:31:59",-63
"2018-03-07 16:49:51.507","FD:99:D9:69:5D:BC",-68
"2018-03-07 16:49:51.509","FD:99:D9:69:5D:BC",-68
"2018-03-07 16:49:51.707","FD:99:D9:69:5D:BC",-63
"2018-03-07 16:49:51.720","FD:99:D9:69:5D:BC",-63
"2018-03-07 16:49:51.721","C1:96:24:5B:EB:97",-55
"2018-03-07 16:49:51.729","68:64:4B:39:4B:0F",-101
"2018-03-07 16:49:51.745","01:03:AD:B6:F5:B6",-57
"2018-03-07 16:49:51.751","E8:FA:0D:3C:01:82",-58
"2018-03-07 16:49:51.757","E8:FA:0D:3C:01:82",-59
"2018-03-07 16:49:51.760","C8:2F:80:DA:26:94",-68
"2018-03-07 16:49:51.761","C8:2F:80:DA:26:94",-68
"2018-03-07 16:49:51.764","75:33:23:D6:E1:5E",-98
"2018-03-07 16:49:51.787","75:33:23:D6:E1:5E",-96
"2018-03-07 16:49:51.791","F1:4E:55:EA:ED:A4",-62
"2018-03-07 16:49:51.795","F1:4E:55:EA:ED:A4",-62
"2018-03-07 16:49:51.796","DC:94:C8:A9:D0:B6",-61
"2018-03-07 16:49:51.797","DC:94:C8:A9:D0:B6",-61
"2018-03-07 16:49:51.804","C2:57:36:E6:71:6E",-60
"2018-03-07 16:49:51.805","C2:57:36:E6:71:6E",-60
"2018-03-07 16:49:51.805","CB:3C:59:5F:87:FB",-60
"2018-03-07 16:49:51.844","EC:8F:47:27:6C:DE",-63
"2018-03-07 16:49:51.853","EC:8F:47:27:6C:DE",-63
"2018-03-07 16:49:51.854","01:03:AD:B6:F5:B6",-65
"2018-03-07 16:49:51.887","D9:86:6F:AF:E8:90",-68
"2018-03-07 16:49:51.889","D9:86:6F:AF:E8:90",-67
"2018-03-07 16:49:51.893","F8:77:B8:B9:2D:74",-97
"2018-03-07 16:49:51.906","E9:0D:4A:6D:31:59",-62
"2018-03-07 16:49:51.916","E9:0D:4A:6D:31:59",-62
"2018-03-07 16:49:51.919","FD:99:D9:69:5D:BC",-63
"2018-03-07 16:49:51.920","FD:99:D9:69:5D:BC",-63
"2018-03-07 16:49:51.922","68:64:4B:39:4B:0F",-100
"2018-03-07 16:49:51.926","C1:96:24:5B:EB:97",-63
"2018-03-07 16:49:51.928","C1:96:24:5B:EB:97",-63
"2018-03-07 16:49:52.142","C1:96:24:5B:EB:97",-58
"2018-03-07 16:49:52.162","C1:96:24:5B:EB:97",-58
"2018-03-07 16:49:52.164","C8:2F:80:DA:26:94",-68
"2018-03-07 16:49:52.168","E8:FA:0D:3C:01:82",-62
"2018-03-07 16:49:52.180","E8:FA:0D:3C:01:82",-62
"2018-03-07 16:49:52.182","FD:99:D9:69:5D:BC",-69
"2018-03-07 16:49:52.184","FD:99:D9:69:5D:BC",-68
"2018-03-07 16:49:52.198","F1:4E:55:EA:ED:A4",-65
"2018-03-07 16:49:52.201","F1:4E:55:EA:ED:A4",-65
